time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-04T17:52:01.764001,Auto SELL BTC/USDT,83008.29564039962,83147.42981993374,0.006015890405504143,0.8370159757369677,0.0,0.8370159757369677,0.11025554401062138,0.001251509340794348
2025-04-04T18:11:02.069081,Auto SELL BTC/USDT,83029.90424384797,83287.24863035316,0.006003638326064425,1.5450026218201305,0.0,1.5450026218201305,0.09307047207595798,0.001776359471702374
