time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-07T15:53:14.161839,Auto SELL BTC/USDT,76538.05381518521,77508.87507178728,0.006425071284697385,6.237595778367769,0.0,6.237595778367769,0.13892167114327647,0.0011951416505573483
2025-04-07T15:55:33.384839,Auto SELL BTC/USDT,77543.16018007857,77753.26889123363,0.006410338865424682,1.3468680370815613,0.0,1.3468680370815613,0.06724386186766358,0.001113709574958231
2025-04-07T16:01:54.838376,Auto SELL BTC/USDT,77779.94135161149,78146.53953530872,0.006373277962143894,2.3364321251195674,0.0,2.3364321251195674,0.07424621491388772,0.0019861605772731315
2025-04-07T16:02:09.192993,Auto SELL BTC/USDT,78300.35477599119,78198.29912981016,0.003937865838161569,-0.40188144268779724,0.0,-0.40188144268779724,0.05256408616513154,0.0007951756803823999
2025-04-07T16:06:42.921344,Auto SELL BTC/USDT,78070.85141245641,78455.08036412888,0.006356778870289044,2.4424584813448704,0.0,2.4424584813448704,0.07768160459506854,0.0008586027682653126
2025-04-07T16:12:01.781979,Auto SELL BTC/USDT,78446.75155940911,79591.2068266041,0.006271813318339207,7.177809787037014,0.0,7.177809787037014,0.193977063226569,0.0005691254176430667
2025-04-07T16:14:10.312316,Auto SELL BTC/USDT,79393.66045658194,79818.45822652619,0.006249099607208129,2.6546035773014505,0.0,2.6546035773014505,0.12127385427901949,0.0016912514029848828
2025-04-07T16:14:55.013281,Auto SELL BTC/USDT,79557.554566437,79349.63089591412,0.006290330240816341,-1.3079085524716254,0.0,-1.3079085524716254,0.15082534458388944,0.0012687043240154142
2025-04-07T16:15:56.277083,Auto SELL BTC/USDT,79508.5032579028,80036.8336248182,0.0044040917518086715,2.326815411162151,0.0,2.326815411162151,0.05406532251835371,0.001758794669373076
2025-04-07T16:16:58.780584,Auto SELL BTC/USDT,80157.04504909214,80454.90464274756,0.0062045492359401044,1.8480845142321618,0.0,1.8480845142321618,0.1606187976187755,0.0012035149689603299
2025-04-07T16:18:08.810600,Auto SELL BTC/USDT,80599.33516164016,81011.88572931213,0.003012998617162518,1.2430142899052339,0.0,1.2430142899052339,0.07852590344753423,0.0018790783975224331
2025-04-07T16:19:13.194289,Auto SELL BTC/USDT,80637.88994240393,80674.40322989684,0.006201798455281072,0.22644804997077117,0.0,0.22644804997077117,0.15947726110390187,0.001442324900866515
2025-04-07T16:21:32.375224,Auto SELL BTC/USDT,79902.4501470083,79713.83963600878,0.006278435549923608,-1.1841789373486817,0.0,-1.1841789373486817,0.06426516294865307,0.0009337249526838923
2025-04-07T16:22:12.308498,Auto SELL BTC/USDT,79805.41698269498,79577.85892752772,0.006284574445702005,-1.4301055384178158,0.0,-1.4301055384178158,0.0667796147090022,0.0006850360609742054
2025-04-07T16:23:10.868326,Auto SELL BTC/USDT,79236.47995846691,79239.94883066825,0.006310630065857295,0.021890769208379814,0.0,0.021890769208379814,0.1113190539914915,0.0015638208192945775
2025-04-07T16:24:23.912608,Auto SELL BTC/USDT,78633.61582838101,78559.81901491049,0.006355314088685006,-0.46900192834922466,0.0,-0.46900192834922466,0.09717302838474313,0.0018957289283010406
2025-04-07T16:26:04.667528,Auto SELL BTC/USDT,78286.92903889621,78834.57616816537,0.006340334179885715,3.472265812221525,0.0,3.472265812221525,0.10371917700779412,0.0014036770460519985
2025-04-07T16:27:10.456379,Auto SELL BTC/USDT,78801.80544529643,79001.44722671372,0.006328163156472508,1.263365765657427,0.0,1.263365765657427,0.09620880440196233,0.0012475677762640047
2025-04-07T16:30:31.731009,Auto SELL BTC/USDT,78149.95247128764,78121.29149432089,0.0063975993331366315,-0.1833614471295606,0.0,-0.1833614471295606,0.16801553759236554,0.0008347790934797903
2025-04-07T16:32:16.215977,Auto SELL BTC/USDT,77995.55592810414,78635.82705339466,0.006353704872808713,4.068093768677148,0.0,4.068093768677148,0.19201120618645923,0.0009886842574995973
2025-04-07T16:34:07.485797,Auto SELL BTC/USDT,78739.7929381857,79338.32207333605,0.006296586364861179,3.7686903913598773,0.0,3.7686903913598773,0.09266545385653277,0.0014882082962298041
2025-04-07T16:34:28.717572,Auto SELL BTC/USDT,79302.02313761936,79243.13864822102,0.006314280033784548,-0.3718131557074935,0.0,-0.3718131557074935,0.07742247880376726,0.0013960413269939577
2025-04-07T16:35:26.097689,Auto SELL BTC/USDT,78376.57242064089,78265.79453854304,0.006386260557595036,-0.7074564190954541,0.0,-0.7074564190954541,0.07041195187441057,0.0016373091800467405
2025-04-07T16:38:04.182512,Auto SELL BTC/USDT,78266.82678380489,78282.68126168515,0.0053515941282218996,0.08484673073002702,0.0,0.08484673073002702,0.08437887665274735,0.0013829216855491839
2025-04-07T16:44:17.710359,Auto SELL BTC/USDT,78300.06340171676,78641.59374876299,0.006358214576859052,2.1715232310290324,0.0,2.1715232310290324,0.054797360374973084,0.0011127542415902854
2025-04-07T16:45:38.010844,Auto SELL BTC/USDT,78542.03538616648,78734.02099957972,0.00635085436372833,1.2192726707185506,0.0,1.2192726707185506,0.1930967962489037,0.00137184182908522
2025-04-07T16:46:32.114581,Auto SELL BTC/USDT,78760.67486716736,78797.51964261095,0.006345920421630327,0.2338140129178681,0.0,0.2338140129178681,0.0621640084420718,0.0013020282874774468
2025-04-07T16:46:58.801534,Auto SELL BTC/USDT,78768.09009329455,78588.52379658657,0.006356308081358612,-1.141378702904599,0.0,-1.141378702904599,0.06988819247932157,0.001987252314952078
