time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-09T09:03:31.314073,Auto SELL BTC/USDT,75685.9655283213,77252.21071908805,0.0064594632005004066,10.117103172718508,0.0,10.117103172718508,0.10374444809300806,0.0016670620802124606
2025-04-09T09:05:01.591404,Auto SELL BTC/USDT,77327.64071761986,77408.20728390683,0.0064551559637543564,0.5200697508465604,0.0,0.5200697508465604,0.17723242634002534,0.0012340382586565864
