time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-07T17:51:22.864185,Auto SELL BTC/USDT,78715.47497103726,78646.71517838644,0.006355185119420607,-0.4369812110689184,0.0,-0.4369812110689184,0.1422787009493023,0.001976268778617365
2025-04-07T17:53:31.862689,Auto SELL BTC/USDT,78762.80148448808,78536.99950509475,0.006371746815748686,-1.4387530431892293,0.0,-1.4387530431892293,0.18900221015714902,0.0005746914427556983
2025-04-07T17:57:31.755539,Auto SELL BTC/USDT,78576.90950033233,78629.56691396749,0.006362723410170613,0.33504455845544134,0.0,0.33504455845544134,0.06573081913450138,0.0012387487716427807
2025-04-07T18:05:32.656742,Auto SELL BTC/USDT,78569.92234455445,78305.13552230991,0.006388585164672768,-1.6916131643923105,0.0,-1.6916131643923105,0.10465274914080934,0.0012280960943065824
2025-04-07T18:08:22.949899,Auto SELL BTC/USDT,78352.9044528898,78203.11137359188,0.00639358434088357,-0.957714686171892,0.0,-0.957714686171892,0.15003655307282876,0.0011960728184424998
2025-04-07T18:17:51.317300,Auto SELL BTC/USDT,78187.4885664726,78056.65523494032,0.006400664159567254,-0.837420216015455,0.0,-0.837420216015455,0.16717133840592663,0.0017832700743346465
2025-04-07T18:40:12.741788,Auto SELL BTC/USDT,78104.40567391865,78046.12749229945,0.0064026304821963465,-0.373133662082065,0.0,-0.373133662082065,0.12504588256253238,0.001637913235286638
