time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-10T17:01:44.313011,Auto SELL BTC/USDT,81069.93388611927,81143.2560081167,0.006175463736131063,0.4527981054513476,0.0,0.4527981054513476,0.1267047022701725,0.000844015178622961
