time,signal,buy_price,sell_price,amount,gross_profit,fees,net_profit,latency,slippage
2025-04-09T20:03:21.349665,Auto SELL BTC/USDT,81380.41935697914,81985.66930442628,0.006115663862309008,3.7015052312669043,0.0,3.7015052312669043,0.09967942892256398,0.0009192016140866252
2025-04-09T20:10:23.559915,Auto SELL BTC/USDT,81944.05798644357,81892.93374462565,0.0061189908040698935,-0.3128287655488809,0.0,-0.3128287655488809,0.18745279711655888,0.001708898252002776
2025-04-09T20:13:10.733550,Auto SELL BTC/USDT,82104.25516029961,82181.21091695262,0.006100089607858879,0.46943701142396105,0.0,0.46943701142396105,0.06333289706430976,0.0012575739550987923
2025-04-09T20:14:42.150522,Auto SELL BTC/USDT,82242.35736360842,82197.34077991747,0.00609650302064285,-0.2744437384508597,0.0,-0.2744437384508597,0.14712254722290335,0.00196176977187442
2025-04-09T20:21:19.251881,Auto SELL BTC/USDT,82345.42497212376,82565.77215557253,0.006078365906347967,1.3393508074348157,0.0,1.3393508074348157,0.13501551025907382,0.0006316767495527687
2025-04-09T20:25:47.440741,Auto SELL BTC/USDT,82725.37512091282,82834.49777243969,0.006053035852349359,0.6605233219955363,0.0,0.6605233219955363,0.12281492482670077,0.0013447565135153079
2025-04-09T20:31:48.901314,Auto SELL BTC/USDT,82777.63946831222,82506.83425954379,0.006079771355968275,-1.6464337513173317,0.0,-1.6464337513173317,0.1731746773624226,0.000660547910677937
2025-04-09T20:33:08.384128,Auto SELL BTC/USDT,82645.32786525636,82682.72548922531,0.006068673789616798,0.2269539803743175,0.0,0.2269539803743175,0.07296297036122182,0.0005649077218041785
2025-04-09T20:42:08.988094,Auto SELL BTC/USDT,82464.8951533123,82648.73293855657,0.002693711864933163,0.4952060233355101,0.0,0.4952060233355101,0.052803421539829976,0.0014976805328740384
2025-04-09T20:45:32.862669,Auto SELL BTC/USDT,82447.75030027199,82113.72211389997,0.006107280842827157,-2.04000394359411,0.0,-2.04000394359411,0.11650667838096153,0.001014851442520075
